Age,Gender,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours,Occupation_Business Owner,Occupation_Freelancer,Occupation_Professional,Occupation_Student
18,0,1,8.5,2.8,2,4.0,4,38,6,3.4,1,0,0,0
34,2,0,1.1,2.5,4,8.2,8,22,5,9.5,1,0,0,0
41,1,0,3.4,2.1,4,5.0,3,46,0,3.7,0,0,0,1
41,0,0,10.7,5.7,3,7.0,4,24,4,6.1,1,0,0,0
38,0,0,11.1,4.9,2,7.6,7,46,0,9.4,0,0,0,1
39,2,1,8.5,7.9,9,8.0,3,12,6,3.1,0,1,0,0
55,2,0,8.8,7.8,1,7.6,3,27,4,5.7,0,0,0,1
39,2,0,9.6,0.9,9,6.5,5,46,3,5.1,0,0,1,0
21,1,1,11.7,4.1,5,5.2,2,36,0,8.0,0,0,1,0
26,1,1,1.6,2.2,1,4.4,10,43,5,2.6,0,1,0,0
44,2,0,6.8,3.1,9,7.1,6,25,0,7.3,0,1,0,0
31,1,1,3.8,4.6,6,7.5,6,38,0,3.3,1,0,0,0
39,0,1,6.8,2.2,3,5.2,1,14,1,9.2,1,0,0,0
45,0,1,7.0,3.1,10,7.6,3,21,5,8.3,0,1,0,0
18,2,1,4.4,2.2,7,4.2,5,17,3,3.5,1,0,0,0
49,0,1,1.8,2.2,8,6.1,7,42,3,5.7,0,0,1,0
49,0,1,4.2,1.0,1,8.4,2,31,3,5.6,0,1,0,0
49,2,1,4.7,7.4,7,7.2,7,16,4,8.5,0,1,0,0
52,0,0,2.2,2.0,6,5.1,8,37,2,13.3,0,0,1,0
56,2,0,4.5,4.0,3,4.6,7,21,1,2.8,1,0,0,0
37,2,0,2.4,3.0,7,7.1,4,24,2,12.3,0,1,0,0
31,1,0,5.7,1.8,5,5.8,9,32,2,13.2,0,0,1,0
32,0,1,5.1,2.5,4,7.3,5,39,1,7.9,1,0,0,0
59,2,1,9.1,1.9,10,4.4,5,47,4,8.0,1,0,0,0
26,0,0,10.3,3.7,2,6.8,7,25,6,11.5,0,1,0,0
49,0,0,6.3,7.0,5,4.7,4,23,2,7.3,1,0,0,0
44,0,1,4.7,1.0,4,6.2,8,14,1,6.1,0,0,1,0
30,0,0,3.8,4.3,1,5.7,1,14,1,13.0,0,0,1,0
54,1,0,5.6,5.9,1,4.8,8,27,0,4.5,1,0,0,0
56,0,1,5.7,1.5,4,5.6,4,5,2,4.8,0,1,0,0
21,0,0,9.1,2.1,4,7.4,2,57,5,2.9,0,0,1,0
34,0,1,4.5,1.0,2,4.1,1,9,3,3.3,0,1,0,0
44,2,1,9.1,3.9,3,5.9,5,19,1,12.4,0,0,1,0
20,2,0,5.7,7.8,9,4.4,8,20,6,12.6,0,1,0,0
19,1,1,10.2,7.4,4,4.4,2,31,3,8.3,1,0,0,0
51,1,1,11.6,1.2,7,6.9,8,59,1,5.2,0,0,0,1
29,1,0,6.1,5.0,4,4.3,2,29,6,11.0,0,0,1,0
33,1,0,11.2,3.1,1,5.7,6,48,0,12.3,1,0,0,0
43,1,0,2.2,2.1,7,4.6,6,39,0,2.3,0,0,0,1
54,0,0,6.4,5.0,1,7.4,3,43,1,9.9,0,1,0,0
42,2,0,6.1,6.2,2,4.2,4,6,3,10.3,0,0,0,1
60,0,0,2.7,2.6,4,6.6,3,32,4,5.1,0,0,0,1
27,2,0,2.0,3.1,6,5.8,1,43,2,2.7,0,0,1,0
45,1,0,9.8,5.4,6,6.8,2,31,5,2.8,0,1,0,0
54,0,0,5.8,5.3,6,5.3,2,17,6,9.0,1,0,0,0
19,1,1,1.8,2.9,7,5.9,3,17,1,7.4,0,0,1,0
29,2,0,1.2,1.4,5,6.2,4,6,5,4.3,0,1,0,0
29,2,1,6.5,3.6,9,5.4,2,54,6,9.7,0,0,1,0
27,2,0,3.3,2.9,6,7.4,9,5,3,6.4,0,0,0,1
21,2,0,6.9,3.8,2,6.5,7,27,1,8.8,0,1,0,0
54,1,0,7.6,6.6,2,6.0,7,27,4,13.7,1,0,0,0
46,1,1,6.8,1.7,7,7.7,2,49,0,13.8,0,0,0,1
41,0,1,6.4,5.4,2,6.8,9,47,1,11.2,0,1,0,0
39,1,0,4.0,1.7,7,4.3,6,20,2,10.2,0,0,1,0
19,2,0,11.1,2.3,2,4.4,3,13,1,4.9,0,1,0,0
43,0,1,4.9,4.3,6,8.6,7,21,4,13.5,0,0,1,0
24,1,1,11.9,1.2,1,8.3,1,43,6,3.9,0,0,0,1
47,1,1,5.3,7.8,4,4.0,10,16,4,12.1,1,0,0,0
56,0,0,4.8,3.3,3,7.4,6,30,1,6.1,0,0,0,1
20,0,0,2.9,4.4,2,6.7,5,28,3,3.0,0,0,0,1
45,2,1,10.6,6.1,4,7.8,8,21,4,13.6,0,0,0,1
59,0,1,11.0,7.3,5,8.7,5,46,2,8.5,0,0,1,0
47,1,0,4.2,4.0,10,5.1,7,57,5,5.2,0,0,1,0
19,0,1,10.4,6.0,5,5.2,7,18,6,10.8,0,0,0,1
22,1,1,2.7,7.5,6,6.6,3,52,0,12.1,0,1,0,0
39,1,0,7.5,5.5,2,4.7,7,38,5,11.6,0,0,0,1
24,2,1,6.9,4.3,10,4.9,7,16,1,7.4,0,0,0,1
29,0,1,7.7,2.8,9,7.2,3,8,1,9.0,1,0,0,0
20,2,0,2.8,4.2,9,6.1,7,25,0,12.7,1,0,0,0
21,1,1,9.4,2.0,1,7.3,1,39,5,4.4,0,1,0,0
31,0,1,8.7,5.4,9,4.4,8,42,2,3.2,0,1,0,0
55,0,0,4.5,7.4,4,7.9,5,28,6,5.0,0,0,0,1
31,1,1,3.0,2.0,4,7.0,9,6,6,9.2,0,0,0,1
34,0,0,3.0,5.5,5,4.3,5,25,4,3.5,1,0,0,0
37,0,0,1.1,4.3,6,4.9,1,14,1,4.9,0,0,0,1
57,0,1,6.4,4.7,8,5.3,5,7,2,10.4,1,0,0,0
20,2,0,3.0,8.0,2,4.3,10,32,3,12.6,0,0,1,0
47,2,1,10.9,2.9,6,5.3,2,16,6,8.3,0,0,0,1
45,1,1,6.5,6.7,6,6.9,4,36,3,11.6,0,0,1,0
56,1,0,7.5,7.9,6,5.1,2,17,3,14.0,0,0,1,0
48,1,1,7.9,1.8,3,6.8,10,22,4,13.3,1,0,0,0
28,1,1,1.5,6.0,8,5.6,10,49,2,5.3,0,1,0,0
25,2,1,3.4,0.6,3,5.6,4,26,0,5.7,1,0,0,0
42,2,0,4.0,4.0,8,4.2,2,54,1,2.5,0,0,0,1
29,1,1,2.5,3.0,2,7.7,2,55,1,9.5,0,0,1,0
22,1,1,8.5,6.7,5,7.7,7,10,6,4.8,0,1,0,0
53,1,0,8.4,4.6,4,6.0,8,46,4,5.8,0,1,0,0
59,0,1,8.9,7.1,7,5.2,4,27,3,13.6,0,0,0,1
30,1,1,5.1,7.6,9,6.8,4,47,0,10.3,0,0,1,0
33,1,0,7.8,7.4,9,7.6,3,17,4,6.0,0,1,0,0
32,1,0,6.4,8.0,9,5.6,1,42,1,10.8,0,0,1,0
55,0,0,2.6,4.8,9,6.4,4,21,4,7.3,0,0,0,1
58,0,0,11.4,2.2,2,4.2,7,34,4,4.7,1,0,0,0
22,2,0,9.7,4.5,7,8.8,2,12,6,8.8,0,0,0,1
56,1,0,11.7,2.5,2,5.5,7,23,2,6.6,0,0,1,0
28,2,1,11.6,5.3,3,4.3,5,48,2,6.0,1,0,0,0
54,1,0,9.7,2.4,1,7.6,8,12,4,7.5,0,1,0,0
42,2,0,6.3,0.7,7,4.7,1,6,3,8.1,0,0,1,0
59,1,0,7.1,0.9,5,5.2,10,40,0,10.5,0,0,1,0
57,1,1,4.6,7.1,8,4.4,2,35,2,12.9,0,1,0,0
27,1,0,5.7,8.0,10,7.3,1,13,1,10.9,1,0,0,0
25,0,0,1.1,6.4,9,4.6,7,45,5,9.3,0,0,0,1
18,1,0,5.7,4.6,6,5.6,2,35,0,8.6,0,1,0,0
39,1,1,2.5,4.5,2,5.5,2,23,1,4.9,0,0,0,1
32,1,1,10.3,4.2,9,8.9,3,38,4,7.3,0,0,0,1
19,2,0,10.2,3.9,5,7.4,10,47,4,9.1,0,1,0,0
48,2,0,5.6,6.0,9,4.1,10,57,4,11.3,1,0,0,0
23,0,0,3.7,2.1,2,4.5,8,44,4,13.3,0,0,1,0
28,1,1,4.7,1.4,3,4.9,5,15,2,9.0,0,0,1,0
29,2,1,5.7,3.4,9,5.7,4,23,5,5.5,0,0,0,1
44,2,0,7.7,6.0,5,7.6,1,56,3,12.4,0,0,1,0
20,0,1,3.3,7.4,4,5.1,7,32,3,12.6,1,0,0,0
21,0,0,3.4,6.5,10,8.2,10,48,5,12.5,0,0,1,0
53,0,1,5.3,7.4,4,5.5,4,6,1,11.3,0,0,0,1
26,1,0,11.9,4.3,7,8.6,5,41,1,3.9,1,0,0,0
27,0,0,9.6,4.0,8,6.2,10,37,2,2.1,0,0,0,1
50,1,1,6.2,3.0,1,5.9,2,50,3,3.1,0,1,0,0
32,0,0,3.7,7.3,1,4.9,5,40,6,4.4,0,0,0,1
59,1,0,4.9,1.9,1,5.3,6,28,6,8.2,0,0,0,1
47,2,1,3.3,6.1,5,7.1,8,43,0,9.2,0,0,0,1
46,1,0,4.4,3.1,1,5.9,10,38,2,9.4,1,0,0,0
35,1,0,4.7,5.8,10,4.8,6,13,2,2.0,0,1,0,0
29,0,1,10.5,6.0,6,9.0,9,15,2,10.3,0,0,0,1
47,1,0,1.6,6.1,3,7.4,7,41,4,4.4,0,1,0,0
21,1,0,3.3,1.6,5,6.9,9,59,0,5.5,0,0,0,1
38,2,1,10.7,7.3,5,8.7,8,51,0,13.3,0,0,1,0
36,2,1,8.4,1.2,10,7.9,6,51,5,12.5,0,0,1,0
57,0,1,7.6,3.8,9,4.9,2,21,2,6.8,0,0,1,0
53,0,1,6.7,1.8,5,7.8,10,5,5,5.3,0,0,0,1
38,0,0,7.6,2.8,10,7.6,10,17,0,8.2,0,0,1,0
49,2,0,6.3,0.9,6,4.4,10,12,3,4.0,0,0,1,0
52,2,1,7.4,4.3,7,4.2,5,58,1,3.1,1,0,0,0
52,1,0,10.4,5.4,6,5.0,3,58,6,5.8,1,0,0,0
46,0,0,5.8,7.2,10,8.5,4,43,3,6.3,0,0,1,0
28,0,0,5.0,5.1,5,6.8,8,9,1,5.1,0,0,0,1
53,0,0,8.3,6.8,5,7.7,2,41,2,8.0,0,0,0,1
27,2,1,2.2,3.9,4,4.8,8,22,3,12.0,0,1,0,0
21,0,1,11.1,7.1,4,6.4,6,53,3,9.4,0,0,1,0
43,0,1,6.5,1.6,6,5.8,2,53,3,2.2,0,0,0,1
30,2,0,1.4,5.5,10,5.4,5,6,1,8.7,0,0,0,1
27,0,1,2.1,1.1,9,8.8,2,17,2,4.1,1,0,0,0
28,1,1,2.0,5.7,10,4.3,10,51,6,12.0,1,0,0,0
60,2,0,4.8,6.4,2,4.6,3,35,1,2.9,0,0,1,0
51,2,1,1.7,5.8,3,8.8,8,15,3,7.3,0,1,0,0
19,2,1,8.6,7.2,1,4.6,7,28,4,4.7,0,1,0,0
23,1,0,6.2,3.3,9,4.5,1,7,1,12.9,0,1,0,0
28,2,1,9.5,6.6,3,4.8,2,32,5,10.6,0,1,0,0
44,2,1,8.6,5.7,4,8.9,1,34,5,13.6,0,0,0,1
54,0,0,7.9,0.5,7,5.1,2,31,0,4.9,0,0,0,1
53,0,0,8.4,4.1,9,5.6,1,20,1,12.0,1,0,0,0
21,1,0,4.9,3.8,1,6.3,1,46,6,2.5,0,0,0,1
36,0,0,5.4,5.8,1,5.4,3,5,0,8.9,0,1,0,0
34,0,0,10.7,7.3,6,5.8,7,46,4,5.1,0,0,1,0
44,1,1,5.3,2.8,2,8.2,3,20,2,6.6,0,1,0,0
44,1,1,12.0,4.7,5,7.2,10,19,5,13.2,0,0,0,1
41,0,1,2.8,5.5,1,8.3,2,40,1,13.0,0,0,0,1
50,0,0,3.9,2.5,8,6.6,2,27,1,6.8,0,1,0,0
55,0,0,1.5,6.2,8,4.9,9,23,5,11.0,0,0,0,1
38,0,1,6.4,0.8,1,5.9,7,19,6,5.2,0,1,0,0
26,1,1,11.0,7.9,4,6.5,7,58,0,7.4,1,0,0,0
35,0,1,7.0,6.8,3,5.2,8,15,5,2.1,0,1,0,0
49,1,0,2.3,0.5,2,8.4,10,5,3,7.2,0,1,0,0
44,0,0,10.5,7.6,8,5.1,8,54,3,5.3,0,0,0,1
18,1,0,5.7,2.0,10,8.1,6,16,4,13.7,0,0,0,1
54,2,1,7.0,4.6,6,5.7,7,51,5,8.0,1,0,0,0
44,1,0,7.5,4.2,6,5.8,7,44,4,3.3,0,1,0,0
19,0,0,9.7,6.4,3,8.0,9,54,3,8.3,0,0,0,1
59,1,1,2.0,1.1,4,8.1,5,35,0,12.1,0,0,1,0
45,0,0,5.4,3.3,10,6.3,7,15,5,6.7,0,0,0,1
34,1,0,9.3,7.6,4,4.9,5,34,1,11.0,1,0,0,0
46,1,0,3.7,2.8,4,6.9,2,25,5,4.6,1,0,0,0
27,2,0,4.4,7.5,3,7.5,5,45,4,8.6,0,0,0,1
58,0,0,6.1,6.1,7,4.9,1,24,2,12.4,1,0,0,0
34,0,1,8.0,6.9,2,7.3,7,10,5,11.0,0,1,0,0
39,2,0,5.4,5.3,3,7.6,1,23,4,9.3,0,0,1,0
29,0,0,3.5,3.6,2,7.7,8,36,0,6.5,1,0,0,0
41,1,0,2.2,6.3,5,5.7,3,6,1,9.7,1,0,0,0
47,1,0,8.3,4.0,1,6.3,2,36,2,12.5,1,0,0,0
31,1,1,1.3,0.7,1,7.4,10,59,3,9.1,0,0,1,0
46,2,1,3.6,3.5,2,4.6,5,44,0,7.4,0,0,0,1
53,2,0,9.0,3.3,9,7.6,10,51,4,11.1,0,0,0,1
47,0,1,3.7,2.1,9,4.7,4,7,3,6.4,0,0,0,1
34,0,1,8.1,4.1,1,8.5,2,29,6,7.9,0,0,0,1
48,0,0,5.8,6.7,5,8.7,6,36,6,2.4,0,0,1,0
49,1,0,7.9,7.3,4,6.0,6,20,5,12.3,1,0,0,0
53,0,1,4.7,4.7,1,5.1,9,46,4,4.0,1,0,0,0
52,2,0,1.8,7.2,8,4.5,9,42,6,3.2,0,0,0,1
34,2,1,9.8,6.0,10,5.0,6,58,1,5.0,0,0,1,0
18,1,1,11.3,4.4,2,5.4,6,24,1,7.5,1,0,0,0
46,0,0,11.3,7.7,9,6.0,6,39,6,3.3,0,1,0,0
18,2,0,5.7,5.8,7,7.9,2,48,5,8.0,1,0,0,0
56,0,0,9.2,6.4,4,4.5,2,25,6,2.2,0,1,0,0
35,0,0,2.2,4.6,4,8.6,6,37,2,13.0,0,1,0,0
44,1,1,10.6,2.8,10,4.9,10,57,1,3.9,0,0,0,1
38,2,0,6.6,5.8,2,8.6,5,56,3,2.0,1,0,0,0
48,1,1,3.9,3.5,3,8.9,6,57,2,11.6,1,0,0,0
47,2,1,1.8,3.9,9,8.7,7,22,4,5.0,0,0,1,0
47,2,0,1.6,5.6,8,7.5,9,34,0,9.5,1,0,0,0
21,1,1,8.3,4.0,8,7.6,6,28,1,2.1,0,1,0,0
45,1,0,6.2,4.4,5,4.5,9,35,3,13.8,1,0,0,0
23,1,1,7.5,4.1,10,8.5,3,18,6,3.1,0,0,0,1
27,0,1,7.1,3.0,7,8.0,10,13,3,12.7,0,0,1,0
57,0,1,8.1,5.9,5,6.6,9,10,0,7.5,0,1,0,0
50,2,1,11.0,1.6,1,4.0,9,34,1,11.6,0,1,0,0
50,1,1,9.9,2.0,2,8.9,5,56,6,8.5,1,0,0,0
56,2,1,10.5,4.8,7,8.3,2,12,2,8.9,0,0,1,0
47,1,1,8.8,3.5,4,7.8,9,38,2,11.5,1,0,0,0
27,0,0,3.4,5.2,4,6.0,1,57,3,7.3,1,0,0,0
52,1,1,8.9,6.9,6,4.3,2,49,5,3.5,1,0,0,0
37,0,1,5.2,2.1,3,8.6,3,45,4,6.6,1,0,0,0
27,1,0,9.2,7.5,4,4.1,2,5,3,7.7,0,0,1,0
43,1,1,1.1,5.7,10,5.0,6,9,6,10.5,0,0,0,1
51,1,1,6.2,3.8,7,4.5,6,45,0,13.2,0,0,0,1
21,0,0,5.7,2.5,4,4.9,8,37,4,13.2,0,0,1,0
56,0,1,10.5,6.1,2,4.6,1,32,1,9.9,0,0,0,1
26,1,0,5.0,5.2,1,4.7,5,33,5,4.8,0,1,0,0
50,1,0,4.1,7.9,4,8.0,7,19,0,6.0,0,1,0,0
27,2,0,3.4,8.0,6,5.4,9,56,4,12.2,1,0,0,0
43,1,0,7.0,7.0,6,4.7,6,16,2,3.4,1,0,0,0
22,2,0,9.2,1.4,4,6.4,6,9,6,10.6,0,1,0,0
59,0,1,3.0,2.3,6,8.4,1,33,3,9.6,0,0,1,0
42,1,0,6.6,5.1,8,4.2,8,25,1,8.7,0,0,0,1
34,0,1,8.2,6.1,6,4.4,7,25,2,9.1,0,1,0,0
25,1,1,6.5,6.3,1,4.1,4,22,5,8.8,1,0,0,0
46,0,0,10.3,7.0,4,8.6,4,16,4,9.3,0,1,0,0
19,1,0,2.2,3.5,4,8.2,3,34,1,3.7,1,0,0,0
18,0,1,10.9,3.7,5,6.8,4,24,0,7.7,0,0,0,1
39,0,1,6.9,2.2,10,4.3,7,46,6,12.9,0,0,1,0
30,2,1,7.4,7.7,6,5.6,10,45,0,12.6,0,0,1,0
49,1,0,2.9,3.1,10,5.6,4,30,5,2.2,0,1,0,0
22,1,1,6.6,2.5,4,8.0,8,32,5,3.8,0,0,1,0
59,1,0,8.9,7.2,4,6.0,1,24,2,13.1,1,0,0,0
51,0,0,2.9,7.8,10,6.8,8,23,5,2.6,0,1,0,0
45,2,0,2.3,4.3,5,7.2,8,58,4,3.8,0,1,0,0
20,2,0,7.2,7.8,4,4.2,1,34,2,10.7,1,0,0,0
39,0,0,6.5,5.3,8,4.8,8,47,1,10.6,1,0,0,0
42,0,0,11.7,5.2,1,8.9,4,24,5,2.2,1,0,0,0
43,1,1,2.7,7.8,1,5.7,3,45,0,9.3,0,1,0,0
52,0,0,9.0,0.8,8,6.7,5,54,6,7.0,1,0,0,0
50,2,0,11.4,3.7,7,7.5,9,20,1,11.6,1,0,0,0
18,2,0,11.7,3.5,4,4.9,1,24,6,6.6,0,0,1,0
30,1,1,6.7,1.0,7,8.3,9,55,1,7.4,1,0,0,0
22,0,1,7.6,7.1,1,5.4,3,54,1,4.3,0,0,1,0
59,0,0,11.8,3.4,9,6.7,6,29,1,13.6,1,0,0,0
43,2,0,10.9,4.0,2,6.9,4,39,0,6.5,0,1,0,0
42,0,1,1.3,2.3,7,6.0,9,24,0,10.0,0,0,0,1
37,1,0,2.4,5.4,2,8.9,8,33,4,9.2,0,1,0,0
48,1,1,6.1,1.5,10,4.9,3,6,4,4.4,0,0,0,1
54,0,1,11.8,2.5,1,7.7,1,44,6,12.0,0,0,1,0
41,0,1,1.1,5.3,3,6.0,2,33,2,8.0,0,1,0,0
58,2,1,10.3,5.2,9,4.4,5,35,3,6.7,1,0,0,0
22,1,0,10.3,5.8,6,5.7,8,51,4,7.4,1,0,0,0
27,2,0,2.7,6.9,7,5.2,10,29,4,12.5,1,0,0,0
47,1,1,4.0,4.1,7,4.4,5,32,5,4.9,0,1,0,0
55,2,0,5.3,6.7,8,7.7,6,27,0,4.4,0,0,1,0
51,2,1,1.6,2.6,4,8.9,8,59,6,9.7,0,1,0,0
30,0,1,5.1,1.5,1,8.0,4,54,0,10.4,0,0,1,0
25,2,1,7.2,2.2,1,5.0,5,18,4,6.1,0,0,0,1
29,1,0,8.5,5.3,5,7.3,10,26,5,12.0,0,0,1,0
34,0,1,5.0,4.2,7,7.3,1,10,4,6.5,0,1,0,0
26,0,0,5.7,4.4,7,4.8,5,34,6,5.3,0,1,0,0
53,2,1,1.7,2.7,9,5.6,8,7,0,5.5,0,0,0,1
41,2,1,6.6,2.9,4,5.0,1,21,4,10.0,0,1,0,0
33,2,1,9.2,7.4,1,8.8,1,22,0,5.3,0,0,1,0
41,1,0,2.3,1.5,10,5.1,1,35,1,7.0,1,0,0,0
35,2,1,7.7,0.7,8,8.1,6,14,1,14.0,0,1,0,0
23,2,1,1.1,3.1,3,5.3,7,51,0,10.3,0,0,1,0
43,0,1,8.3,2.6,4,8.4,6,56,6,4.2,0,0,0,1
19,1,0,7.9,7.4,5,5.2,8,43,1,8.3,1,0,0,0
23,0,0,4.4,1.7,10,5.2,10,43,1,8.4,1,0,0,0
54,2,1,7.8,2.5,1,7.9,2,17,5,9.9,0,0,0,1
56,1,1,4.0,6.2,9,7.9,8,12,2,13.9,0,1,0,0
23,1,1,7.2,6.0,10,4.4,3,27,5,5.8,1,0,0,0
57,2,1,2.2,7.2,5,4.5,1,38,3,11.6,0,0,1,0
53,0,1,10.4,6.1,7,6.1,2,21,3,13.3,1,0,0,0
34,2,1,10.7,4.8,10,8.8,8,53,0,10.0,0,0,1,0
53,2,0,10.1,0.9,5,7.6,2,44,0,4.0,1,0,0,0
19,2,1,4.1,3.6,9,5.4,1,6,0,8.7,1,0,0,0
51,1,1,7.0,6.4,10,4.9,4,32,0,11.0,0,1,0,0
46,0,1,2.2,5.9,5,4.5,2,11,6,11.5,0,1,0,0
18,2,0,5.6,5.8,8,4.6,2,10,0,4.4,0,1,0,0
25,1,1,5.1,5.6,9,5.6,6,59,1,2.9,0,0,1,0
48,1,0,3.1,0.9,3,5.4,2,23,3,5.9,1,0,0,0
18,0,1,3.9,3.5,1,7.8,3,24,3,10.1,0,0,1,0
50,0,1,8.5,7.4,8,6.7,8,55,1,7.8,0,0,0,1
43,0,1,10.6,4.5,7,4.6,8,35,5,5.3,0,0,1,0
49,0,1,6.3,7.6,8,8.9,1,41,6,3.2,0,1,0,0
24,0,1,5.9,6.2,6,4.6,3,49,3,4.7,0,0,1,0
41,1,0,5.0,5.8,7,6.2,10,43,2,8.7,0,1,0,0
28,2,0,8.1,0.8,2,6.4,3,26,0,8.5,0,0,0,1
20,0,1,5.7,1.3,9,7.1,6,28,3,3.4,0,1,0,0
48,2,1,9.6,6.6,5,6.1,6,9,1,10.0,0,1,0,0
47,0,0,5.2,5.6,5,6.6,3,8,1,6.5,0,0,1,0
59,2,1,11.2,4.5,4,5.5,3,21,4,2.6,1,0,0,0
24,1,0,9.4,4.6,10,4.1,8,45,3,8.3,0,0,0,1
21,2,0,5.3,6.4,10,7.3,3,56,5,12.8,0,0,0,1
48,2,0,5.2,1.1,3,6.9,7,24,2,5.5,0,1,0,0
36,2,0,10.0,5.8,2,4.8,5,45,6,4.2,0,0,1,0
21,1,0,10.7,3.4,7,8.6,1,13,3,3.7,0,0,1,0
36,0,1,4.3,3.7,10,7.6,2,59,3,12.4,1,0,0,0
32,0,0,4.8,2.0,9,6.9,2,6,0,13.0,0,0,1,0
32,1,1,3.7,6.5,2,6.9,1,6,2,9.1,0,1,0,0
45,1,1,2.5,1.6,2,7.3,5,7,6,9.9,0,1,0,0
53,0,0,5.8,1.1,7,5.0,3,45,0,2.2,0,0,1,0
55,1,1,2.1,7.0,6,5.5,2,7,3,13.0,0,0,0,1
41,0,0,7.8,1.9,3,5.3,10,26,2,6.8,1,0,0,0
46,1,1,10.7,4.3,5,9.0,4,56,0,12.4,0,0,0,1
56,2,0,6.8,1.1,3,8.8,3,21,0,7.7,1,0,0,0
42,2,0,10.8,1.5,9,8.7,5,46,5,6.6,1,0,0,0
46,1,1,1.6,7.4,5,6.5,7,54,2,11.5,0,0,1,0
27,2,1,8.2,1.0,3,5.4,5,41,6,3.5,0,1,0,0
59,0,1,8.0,5.4,4,4.7,3,48,1,10.9,0,0,1,0
36,1,1,1.9,3.1,4,6.5,3,58,4,5.6,1,0,0,0
44,0,0,1.6,6.5,8,6.7,6,60,4,12.5,0,0,1,0
23,2,1,4.6,6.0,1,7.4,2,54,0,10.9,0,1,0,0
60,1,0,1.2,3.8,4,6.7,8,12,5,7.7,0,0,0,1
21,1,0,12.0,7.3,4,6.8,1,29,0,3.3,0,0,0,1
38,1,1,7.1,5.8,2,4.2,3,34,0,4.4,0,1,0,0
22,1,1,8.1,5.6,5,8.5,5,27,0,13.1,0,1,0,0
23,1,0,3.0,7.3,8,5.4,7,47,2,4.7,0,0,0,1
20,0,0,6.8,3.1,3,5.5,2,34,2,6.0,0,1,0,0
54,1,1,1.4,5.6,6,6.6,7,31,6,13.0,0,0,0,1
18,0,0,6.9,7.1,10,4.3,1,53,2,2.2,0,0,0,1
21,0,1,7.8,7.5,10,4.5,1,21,2,14.0,0,0,1,0
48,1,1,4.5,3.9,10,6.8,3,19,0,2.7,0,0,0,1
21,2,1,11.0,2.8,1,5.7,2,43,0,10.3,0,0,1,0
24,1,0,5.3,4.2,3,6.6,7,47,1,2.5,0,0,0,1
49,0,1,8.7,4.8,5,6.2,3,51,6,5.4,0,0,0,1
53,2,0,1.5,5.7,5,4.8,7,37,6,3.5,0,0,1,0
41,1,0,2.1,0.5,2,8.9,1,44,6,12.9,0,0,0,1
19,1,1,9.1,6.4,1,8.5,9,20,1,7.6,0,1,0,0
29,1,0,10.0,5.2,4,8.3,1,17,3,10.8,0,1,0,0
18,2,1,10.9,4.3,2,7.0,4,53,2,3.4,1,0,0,0
41,0,0,3.2,3.0,7,4.1,6,33,3,3.5,0,1,0,0
21,0,1,8.1,0.5,9,4.1,5,25,2,10.1,0,1,0,0
27,0,1,10.5,6.3,3,8.1,6,58,0,5.1,0,0,1,0
40,0,0,2.7,0.5,2,5.6,8,43,5,5.5,0,0,1,0
60,0,0,11.9,4.0,3,6.5,5,41,3,7.8,1,0,0,0
36,2,0,1.1,1.3,1,8.8,5,40,5,11.3,0,1,0,0
54,1,0,8.5,0.7,6,8.1,5,38,4,6.1,1,0,0,0
48,0,1,9.6,3.9,2,6.3,5,30,6,6.1,0,1,0,0
28,0,1,7.4,5.1,10,5.8,2,55,2,2.1,1,0,0,0
58,2,0,1.6,3.5,3,6.4,8,16,0,8.5,0,1,0,0
32,0,1,5.4,3.8,5,4.1,6,58,3,5.0,1,0,0,0
57,0,0,8.6,4.1,5,4.8,7,48,5,3.8,0,1,0,0
29,1,0,11.7,4.6,5,5.1,10,36,2,9.2,1,0,0,0
20,0,1,9.6,2.3,7,4.3,3,12,0,11.9,0,1,0,0
23,1,1,9.6,7.7,4,7.4,5,27,2,4.3,0,1,0,0
18,2,1,8.7,6.8,3,5.6,5,9,2,9.8,0,0,0,1
29,2,0,4.5,1.8,8,6.2,4,56,6,13.2,0,0,0,1
57,0,0,11.1,6.3,1,6.0,9,44,2,8.8,0,1,0,0
48,2,0,8.2,5.6,1,8.7,2,36,5,8.2,0,0,1,0
41,1,1,3.0,4.5,10,7.4,7,9,2,5.2,1,0,0,0
57,0,1,8.4,7.5,1,8.1,7,58,1,10.4,0,0,1,0
56,2,0,10.3,4.5,3,6.1,9,46,0,5.9,1,0,0,0
48,1,1,2.1,2.8,1,6.1,7,45,0,11.5,1,0,0,0
35,0,0,4.0,1.0,3,7.7,6,19,2,5.5,0,0,1,0
59,0,0,10.4,1.8,4,8.1,1,6,0,6.6,1,0,0,0
47,0,0,5.0,7.3,10,7.2,4,30,5,13.1,1,0,0,0
59,0,1,10.2,2.0,4,6.4,8,26,3,4.4,0,1,0,0
60,2,1,6.7,3.0,7,5.3,7,28,6,7.5,1,0,0,0
39,1,0,9.6,7.3,1,5.8,9,47,1,8.2,0,0,1,0
58,2,0,2.6,2.0,3,7.6,10,56,5,13.3,0,1,0,0
32,0,1,3.3,7.4,1,5.8,1,21,4,11.4,0,0,1,0
